latitude,longitude,elevation_m,slope_deg,avg_rainfall_mm,rainy_days,distance_to_river_km,depth_to_bedrock_m,ndvi_mean,ndvi_dry,ndvi_wet,soil_type,landcover,drilling_method,well_depth_m,screen_length_m,diameter_in,success,yield_lpm
34.18756600837385,69.81694290020528,274,5.300932539733363,796.0082680131603,106,3.5708067181954544,42.413747986864,0.3336003939330551,0.23262270946270383,0.42883181140940285,alluvium,forest,down_the_hole,124.14558051321812,7.987884982772089,12,0,0.0
30.47595130161139,94.28668614698792,1333,9.072735739484877,663.5634848258047,121,5.675775360485296,17.35575419979597,0.7944269316450162,0.7268814346253221,0.917871659424885,sandy,cropland,down_the_hole,109.95267657956627,9.713055537078684,12,1,172.59991927255123
13.733155988313456,72.03811576241026,1460,0.49156181308225166,1052.0615479212422,144,9.737268368213623,29.574446360148087,0.1719829712449102,0.04136200572766688,0.2720850284464727,black,forest,manual,27.439955151069626,7.617204100715398,8,1,92.50197075170156
12.909274114591717,83.44019978598129,305,2.065836695871733,570.7170200133537,117,1.109498458496081,14.63032009282434,0.13708103423227058,-0.001762136282139004,0.24751718172839104,alluvium,urban,rotary,70.61596869978898,6.241185634674491,10,1,86.97744787695156
12.951921766042712,79.92177247542048,110,2.6065546080604585,1094.0069784608688,70,3.0283648753667296,26.3986934731787,0.6989218389378197,0.5637929550080683,0.7791991981734889,laterite,cropland,rotary,160.34954744755913,9.031168351766189,10,1,52.80494598311342
16.21454055990752,78.07295646150644,1937,1.1981914478929112,649.4457452683188,130,2.7027640438812313,19.31788442789164,0.7490854091448904,0.655748714275207,0.8191214395452354,sandy,cropland,manual,116.74899651791645,10.274427135916508,6,1,174.02236203656
22.168423654070423,94.0951670249309,1845,5.486577896841517,711.8911906617412,56,4.716745213591857,17.00165437867464,0.16340975028227123,0.037542361813593134,0.267666770623078,black,cropland,manual,149.3083588358581,11.23510011234072,6,1,53.73770515534864
19.662515503337126,68.63287850648919,1906,4.311747832763418,533.3037023460807,94,4.593421193063388,48.514325811261685,0.17939919872208906,0.11964128176446212,0.2734210960191893,black,grassland,manual,87.53557918641637,9.949545232000554,10,0,0.0
15.863186785347132,87.24990089909208,445,3.828373491507083,774.6494632785908,149,7.316943753322118,12.203334746902879,0.12322191042904168,0.06919743336711662,0.212233231772435,alluvium,urban,rotary,75.52783657153185,14.098578201519722,8,0,0.0
24.520028157504246,95.93843859219297,1470,17.580719183814935,1143.8281146194947,132,5.101169308764125,40.429662685582784,0.17315529384990688,0.047831652419030785,0.29041201335936917,black,forest,rotary,148.88229557474955,10.18425479120776,8,1,50.728505827622
11.766334237605129,84.24487732039341,1235,0.9008083804247886,1028.9070221109891,75,5.908649830157907,49.287423176744674,0.24659387176019665,0.1540583443273283,0.3656445349613102,sandy,grassland,manual,171.85878988041028,3.4491102934243862,12,0,0.0
15.88790551045089,95.16785139895967,429,3.9892572641045954,1144.6055280070088,140,6.1953441365360025,5.895566768303502,0.7790536332370007,0.6294987067630438,0.8336456388461271,red,cropland,rotary,85.0921587103421,10.75155604639776,6,0,0.0
17.891769768929677,69.51547849929469,1516,2.404900896645867,1030.535636483484,65,5.736212183617434,36.45623363189428,0.5675021555677764,0.5077767339822231,0.6513766049921436,alluvium,forest,down_the_hole,160.71071100156166,10.022206116295036,6,0,0.0
20.31388957385997,80.14500625315068,398,1.1262157226332559,624.0825428674077,92,7.1099391843727755,16.38103125003292,0.6449871178629795,0.5094243497094562,0.7361635728856172,laterite,forest,rotary,80.94365834420243,12.20571564824367,6,0,0.0
29.199750957611368,75.54457593789948,80,0.525156860823365,817.3026939181107,56,4.633029853601765,6.8219520947737,0.6432975825840656,0.5452992760311663,0.7029867987004823,black,forest,rotary,54.521672471709294,6.641858674068912,12,0,0.0
13.391192118275713,89.19380798444116,120,6.786744155679439,704.9502177206343,125,9.939105188224993,23.130031053048388,0.4745516248454503,0.34183660529506266,0.5481417115152791,sandy,urban,manual,143.43386521795244,13.184346000017026,8,0,0.0
21.884329837167513,96.45761562442016,446,2.714980480286446,1232.64372600976,64,12.624859540156377,47.08480145768937,0.658242284399112,0.5265295561820975,0.7134064641213878,black,grassland,down_the_hole,81.80226080975005,10.800773710898023,6,1,29.504613787138133
23.99519335927515,75.43937181088319,1511,5.227773917655847,600.8028383934221,41,7.118692924301209,5.529429246514896,0.5170652726729787,0.375466072536771,0.6666894825346807,laterite,urban,manual,71.59178390587748,10.406809685165522,12,0,0.0
9.254161143439939,86.97106344274816,51,2.364649062635954,1123.4244223472776,125,5.683973491127183,31.454856136840174,0.32018226832235036,0.24039726719374008,0.4438379886193348,sandy,cropland,rotary,72.45910398589328,12.815414737880722,10,0,0.0
24.403711001338834,73.74483135003247,978,0.745295927859889,1123.2384675271924,44,6.873746927951731,27.562841536789595,0.4927770761378806,0.3477971407916803,0.5515220917881559,laterite,cropland,down_the_hole,106.0867015944574,13.478706630789098,8,0,0.0
12.604151339556871,84.39457738257668,611,1.2354252119631295,1357.4050504290217,43,1.6969007423490678,44.30228739669714,0.4734560102941595,0.4082893142583975,0.5254809482731687,sandy,forest,manual,51.974885281022964,13.186130545956567,10,0,0.0
9.756393010602547,81.45404211396175,1208,1.4415626706319964,797.5783518426257,75,5.540316402396245,8.780077153428154,0.6764171376315244,0.6182202598721754,0.7983459176467524,red,forest,rotary,143.7678031518346,2.9636632130268055,6,1,135.01811567837103
33.61990950584,96.18815455931457,195,10.828520913382487,1078.0805398950406,45,2.8060261791541743,35.668671344899266,0.7872090521671613,0.6940475004299264,0.881128268735428,sandy,forest,down_the_hole,139.2613415805753,5.732615778034789,12,1,77.61381087773609
34.072064893013106,85.64729090819753,228,0.01694761540629943,1470.4129591347107,60,6.52993075172099,35.60493642949748,0.3877297957946514,0.25489749893046715,0.516409466701109,laterite,urban,manual,139.2264105602066,8.680667576868872,8,0,0.0
29.82672839914445,78.13568479051774,313,12.735367643093827,745.5895807665759,116,2.820922076068558,35.108600758802744,0.6343734749089518,0.5370313618456073,0.7767210786907901,alluvium,grassland,down_the_hole,168.30778652235,6.4334712497085,6,0,0.0
16.224571767681006,71.30877776175006,1384,11.80612594801052,516.23993811691,140,3.9656676639233117,47.40505227207667,0.16983410282669348,0.03690543507364208,0.27976414172833075,red,urban,rotary,158.83278429668457,7.914066233304775,8,0,0.0
10.637147078172365,72.38615803331311,253,16.67966245280715,429.99749152305907,128,0.6159127165691576,42.03893880530962,0.643781958613802,0.5208132780343715,0.7124928009055274,black,cropland,manual,83.69418280840571,9.846332674585195,12,1,63.94840640333999
26.474291715828237,74.53419096858582,1884,1.9421601118997147,1078.1780072153329,65,1.480262930156996,6.8887726809577705,0.3599918383952625,0.2890489997813691,0.48821124199990773,red,forest,rotary,146.96524920629633,8.589983185317232,12,0,0.0
19.884117330969236,75.27803317886864,748,9.956831911315408,429.21244798535406,94,6.06462140880814,26.198728281703094,0.12757311402278068,-0.017315048467165695,0.27315428834021815,red,forest,down_the_hole,164.44915658689987,9.92777504925572,6,0,0.0
11.295032340809028,92.667865677393,1103,1.5105530847829924,806.9202367655193,78,2.3934617650447088,22.907887529060005,0.3542723249935241,0.2981942081305838,0.46229545369951974,black,urban,rotary,152.5668106121594,14.079130179984089,8,0,0.0
21.369776573004295,84.27546086019322,108,0.07993896456747868,1009.3282967597402,123,8.19132195135673,18.95662494908609,0.5274499256451514,0.3876219548907719,0.6456496703732247,sandy,cropland,down_the_hole,155.5629756268005,15.34214460336798,12,0,0.0
8.928490070110897,83.17833642985663,1082,0.7621507920981123,946.2938842074785,72,2.138332734760063,25.31015263193438,0.1834751173770266,0.1030307724779892,0.2672225868806939,red,grassland,manual,113.97644421046917,11.119923975114052,8,0,0.0
32.55165085612711,71.32829728420731,1037,8.717468770797964,1006.3612160460431,53,6.359763503857312,22.288738321668987,0.7468241447011783,0.6468093363847384,0.8349769141672094,red,forest,rotary,94.07348530844408,14.005006315963005,8,0,0.0
14.987059503200456,92.94405110713362,1397,0.04158091535544611,955.5724639502135,95,2.7143731130847244,24.45502549453994,0.15437068929098702,0.06213550202091357,0.2778361390762934,alluvium,forest,manual,110.61747851268134,8.803342172974517,10,0,0.0
25.888101677557515,88.96161479304602,216,2.368935490361042,1219.7164533283483,139,6.156409325100578,49.06678395238891,0.7510047038832164,0.6838212481915248,0.8937818137238983,alluvium,cropland,manual,92.0591746501224,8.125653749402312,6,1,152.23894657049587
16.416199054414093,69.96238249510004,1410,0.23583635826686544,661.9209048153008,120,0.3956380127145813,8.988483863731133,0.5949962625549806,0.5091815759148113,0.7078951012774158,laterite,forest,manual,160.1345984233561,9.77474767616036,6,0,0.0
22.041836571800893,88.52721781966329,956,1.0122837087702903,730.7512153853672,60,3.6404510731113255,46.50038914274284,0.3307985227899426,0.26150507916066307,0.45978331363847735,black,grassland,manual,127.46665895705829,9.062778526594723,8,0,0.0
22.76117754226855,83.76260830293674,1452,0.27665131224569517,706.835138682294,85,2.461360144136795,26.610652106196202,0.3735252433963653,0.3031365958503129,0.44068874513790257,sandy,urban,rotary,152.94913523049084,12.026978056896942,10,0,0.0
12.99107029918923,70.37003502665657,947,5.888254559848669,1107.5479529656525,55,7.64969772592694,33.068401047479355,0.6185665553129209,0.5498608717102829,0.6897624643387182,sandy,cropland,rotary,62.048907117990396,10.04334553141431,8,0,0.0
34.17878494964308,81.29071860433103,840,2.682639066329265,1125.099647098766,149,6.386787393362613,42.35823349779622,0.5210297706168452,0.4221280325821858,0.6242332393001842,laterite,forest,manual,102.14125544228774,14.52771126910399,6,1,56.16764261657231
28.928586230750092,82.05619232677137,1776,6.971624327208322,1012.8063298296271,55,1.3022718361535532,21.2208363117165,0.5701500450184617,0.4403569082673301,0.6378054642427458,sandy,forest,manual,78.9903188939015,10.358756027972706,6,1,144.48065123537557
33.366471422233104,72.807461664735,291,3.4976543467003856,1195.873416722482,123,4.390457790137359,24.36898586395851,0.372415231559436,0.26551822818331194,0.48591473858152834,sandy,grassland,down_the_hole,54.971295896144326,7.878881496271067,8,1,147.02503710368964
32.160338461546516,95.42524626300819,1863,10.624393438688475,605.4897831559049,68,2.6830464718314966,23.428331612542127,0.4414694372653193,0.30214877841023513,0.5206347558047892,alluvium,urban,manual,131.9961783636125,8.581344878562954,8,1,102.22710263711622
24.143299427899297,92.6492857729392,1739,2.139300704642796,1316.8060278877842,131,7.850771581605628,21.862896014109193,0.7929072388265254,0.679252789968853,0.9220605006932145,sandy,grassland,down_the_hole,77.41950534341517,8.217806892080521,8,0,0.0
32.890604345624155,87.40164778254415,957,3.054227787842702,1280.8096554280646,47,8.814572442961817,46.64881947411027,0.2497460093498024,0.13081199778654196,0.38055704401123674,sandy,urban,down_the_hole,105.07977959791074,12.193291292129002,6,1,103.84047849152921
10.389297555401827,81.4065712690176,1233,2.5762513137599172,1083.9054993114366,127,0.6750645604675602,42.301845103685544,0.392499330565492,0.27573860759279173,0.4888780761410273,laterite,grassland,manual,81.14000626111813,9.684540258114003,8,1,93.48040283030808
13.29153728531692,79.94120070595075,826,1.986460047415541,1345.449727192765,42,7.480108923144442,9.904999543833924,0.30427623130177717,0.20933031198340304,0.3723572948055407,laterite,urban,rotary,103.70120495788225,10.354812164978737,8,0,0.0
9.221136800584528,86.87823054737767,1308,5.611616551452426,485.84419808055657,128,2.530111792226872,9.865550861469321,0.6355780573078949,0.5166441750878865,0.7502555534160881,red,forest,down_the_hole,143.55357985767918,11.255280062424687,12,1,220.98025741514104
16.783918930608138,83.81752421280027,1526,3.102902212077389,768.887965934337,58,4.241249681842042,24.254128168384604,0.6348088379660045,0.5778380633191084,0.7840875397923631,sandy,forest,rotary,81.73176764015864,11.617531572142578,6,0,0.0
18.494286821616015,69.80592007057469,1931,4.848062570467594,716.1741348295119,136,5.096762687182871,9.439581952976408,0.30471182269817715,0.16872667550661086,0.41697091249242946,sandy,forest,manual,101.85147240628218,13.173682616937779,8,0,0.0
15.32642385789519,82.86257681433962,248,4.630444050048865,1080.3698309393358,105,10.449818490666418,32.85918928720038,0.15697322164308805,0.029192007298696337,0.21055069071448884,sandy,cropland,manual,141.135960634243,11.007876288701702,10,0,0.0
30.37591274710209,91.38570489975234,1550,0.6360365588828258,637.4648150994635,118,1.988450818907344,11.466122326778027,0.10800287367054284,0.03347987784737497,0.1597322712472511,alluvium,urban,manual,147.2652330496946,7.121887376365001,6,1,44.55930480079964
17.632339820726912,81.31795645031178,1106,3.1508684083560494,1089.3737873343714,125,7.504249167929906,28.506796878506048,0.3992153732697399,0.27241212784433166,0.4812515703189705,sandy,cropland,manual,104.24114726594505,8.541062385713271,8,0,0.0
15.585231761559282,69.50674074907378,457,0.6681110161558419,1242.6340359991784,113,1.4854867754911467,5.324897615167298,0.3872363160350396,0.33597205589503776,0.4568146967210801,alluvium,urban,down_the_hole,131.81201402939615,8.538061265097937,8,0,0.0
22.65279424527271,90.80206778213696,1162,2.6263136568446095,1073.8007250209998,121,1.2782192454777972,19.246835678569102,0.7918729150479041,0.7201482577998161,0.923178035762235,red,forest,down_the_hole,152.69607487929173,7.816655852436284,12,0,0.0
11.80495407431859,73.83954968194325,1680,3.3943489032114833,970.9377559153753,61,5.085390345257465,35.473582565269496,0.42886145298837575,0.37234772912128616,0.5633420196919758,black,cropland,rotary,77.72910128767921,13.113811344386772,12,0,0.0
29.659318480359072,75.50000421175312,270,17.672221604913478,653.0316647748127,85,5.065188472969168,26.78175231025318,0.2794928587027945,0.15147016704100502,0.35535473583384214,sandy,cropland,rotary,91.45226151366073,9.554711743920699,6,0,0.0
10.012867379353812,72.77648424953658,1142,0.09305431199648316,688.2872584686588,130,3.4969549554077606,49.02212686995446,0.7238606087220272,0.5982731936041885,0.8064250864170165,laterite,grassland,down_the_hole,105.04608819367198,10.53549760255542,12,0,0.0
34.64594728821397,77.57623688127343,1367,0.2870306416677627,1212.4047263241666,52,8.478788868126493,44.33467082297948,0.443747564757505,0.3123839623773219,0.5173722615290165,laterite,urban,manual,137.87309161465888,11.002706461830451,12,1,21.993792551788083
28.85060877100975,89.94579366497041,1310,0.2404649051301025,1094.837250976333,72,1.4173423732925539,21.158185056941804,0.5194229446474046,0.46897477531485166,0.660261199384531,sandy,grassland,rotary,127.4744515866854,10.627269832985325,6,0,0.0
13.365323401422655,83.06218992561418,1980,1.5242944713948692,890.245120155614,44,4.562187691660095,7.046894366252356,0.16696809729974887,0.06684482463190808,0.26723303076197713,alluvium,cropland,down_the_hole,122.58444309559707,10.929993590054465,10,0,0.0
8.149097162337265,73.94155695037067,1233,5.170985467967805,795.5226135585274,129,8.982846354815916,43.053183505175845,0.3680414851308419,0.24755786537910823,0.48365518953904385,laterite,cropland,rotary,78.87909885639294,17.223977664834315,8,1,85.45339590509862
30.01745856828052,93.45707226640918,1905,5.574781333672491,393.54803172215577,116,11.627551900066036,46.00554396416021,0.7609565721316508,0.6954164592577492,0.8525047808016111,laterite,forest,down_the_hole,154.83587655668197,12.029231574328431,8,0,0.0
27.085148283885662,93.50787379359434,889,4.006571001013362,632.2868953288903,66,3.9108504089342606,41.92823270385666,0.5126537689227978,0.39767469617153534,0.6257551882732509,red,grassland,manual,100.04289798967012,7.238054769234629,12,0,0.0
27.683193537106657,93.2467743263342,837,6.815534612244529,1377.8547717849308,117,0.7011527491487364,10.757747341389418,0.3411512985997232,0.2827402886687546,0.42973683627189685,red,grassland,down_the_hole,109.33800979980458,10.949189503227936,8,1,86.70313002477413
28.824299360520534,74.92509013006463,1363,1.1696314509479775,579.8861072493833,63,8.871644677303873,49.906181048552945,0.5379670264421152,0.4698344408316839,0.6219348702150378,red,grassland,rotary,127.81226959406484,10.317220577550287,12,0,0.0
9.99920559682044,81.08594098124865,1952,0.2768546080556217,947.3699553052702,106,7.595469650360787,16.636289969874824,0.7372877627046813,0.6397080812052213,0.8507357700220294,laterite,urban,down_the_hole,198.91964736713146,5.833339282266238,6,0,0.0
17.67857467069536,96.56470002808538,603,0.17973740309280667,1151.8609932987997,102,3.5330231312645743,37.58922107637665,0.29179342033081307,0.17643690506270288,0.400899628135712,laterite,cropland,rotary,94.35533004364032,2.8475291975804566,6,0,0.0
11.128464607178502,90.38836181298973,1977,5.734320485182923,586.2693329994269,133,3.152787625372381,45.86156943510747,0.4535817029294721,0.38899479023408245,0.532934498346267,sandy,grassland,rotary,92.35930887431466,10.425118943892187,6,1,99.74899402574032
31.303792498641027,68.78785521554123,627,3.93285159594031,946.1776186952708,138,2.8478235090217057,15.605920144881924,0.7710834577382287,0.702561124655135,0.8360183027701761,sandy,forest,rotary,105.01746258517501,9.159945281017842,8,0,0.0
24.829049424344063,69.89093314655427,582,3.5981033313862496,1134.4788843776637,87,3.9662403927960996,45.87163496046797,0.22067730030891686,0.15023266360235055,0.30753496969273064,alluvium,cropland,manual,166.43808409936193,6.5532701446298285,12,0,0.0
16.934246671021526,81.45400992755765,384,1.2450755040708936,903.1248304768126,102,5.948204427204892,18.926671063769014,0.6037647479176981,0.5298946674478002,0.695284511831889,laterite,forest,manual,125.96990236012873,8.377391183794842,12,0,0.0
9.716075457722638,94.36738596998524,1070,1.4336486731524216,1617.1007639166921,117,3.301956251789685,48.93859500728253,0.5301367057420877,0.4574813208894586,0.6430051390845481,sandy,cropland,down_the_hole,135.03564683795196,9.222018564601019,8,1,124.40918774423442
16.39652268632288,83.62235214062872,1655,9.518377168854142,482.85018528045117,51,3.6812591733132787,17.656700917121356,0.5757725917984444,0.4862576809486807,0.7172254681621308,sandy,forest,down_the_hole,152.27433990425635,8.251263872649414,6,1,114.4196293597984
16.77994969472217,82.43656273299442,1846,0.19779365258078588,1164.6821324709697,67,6.923837058231727,47.904612114102584,0.3458537414672988,0.2304747763836265,0.39947222122059134,red,grassland,rotary,165.09885696037296,10.815024548915531,10,0,0.0
27.69936681512773,71.05873729874229,1575,4.458101936828714,856.7995656508839,83,0.5527575768233817,7.409509290170371,0.31971556143863544,0.22591238312518847,0.39408166269281997,red,grassland,manual,93.20900897325993,10.526325487579058,12,0,0.0
25.214051726590753,87.04662303700452,295,1.111597222879085,1092.9800387091689,132,3.8721928402592622,36.91724052514159,0.5789467694118594,0.4513493785368706,0.6483183636398154,red,forest,down_the_hole,140.91172533149472,12.396230325212086,12,1,91.62388888900395
31.954744049560816,91.84099165740653,1396,0.1195131198109749,1010.3267879248115,82,0.027823057297304388,28.945001022665167,0.25088029957318175,0.12895344897832028,0.3511097404425601,black,urban,down_the_hole,166.10692731169877,13.471389370179644,8,1,36.30116554225475
20.74980297937263,79.03218021771931,1820,4.071023612039473,716.7109507225009,56,5.325237420058704,26.50446847052288,0.3937583214013036,0.33110562999639603,0.48672840210561963,sandy,forest,manual,128.23461734353225,11.932555069037768,10,1,126.02480745140396
11.229044640334145,90.4927436768345,1857,1.2055185510938138,957.2490981148351,79,0.8182162244256235,15.057244141512799,0.23172225223704263,0.17683808990496824,0.35462601461906146,red,cropland,rotary,87.24335097092958,7.95401806690834,6,1,77.15285107650946
27.257609255020864,95.96982296312353,660,3.841994847276005,435.5246371504282,88,7.6700303804792895,36.75181053994214,0.10581338878633083,-0.03198076761362979,0.18005498004081721,red,forest,down_the_hole,79.4102723097619,10.505021243400984,12,0,0.0
28.541196312656233,73.90922731470299,378,3.6894556715418947,1050.8118751428485,124,1.0560878126239839,13.58642711508382,0.7790401520266487,0.7210570453703613,0.8884899886016245,laterite,forest,rotary,138.07116359818798,5.184665316657531,8,0,0.0
23.1544843343764,83.1765593046475,596,2.295778937985271,974.5396164976314,96,0.3177356960843625,29.87788081931457,0.40219208505949333,0.337358166987522,0.5405778114194892,red,cropland,manual,73.88166691111944,8.575096311346368,10,0,0.0
28.816113858773146,76.3270007844527,388,4.506774402258326,1059.6650421607756,126,3.909160112295147,16.396041336811287,0.7785447300938777,0.7263314025380659,0.9196125040857082,laterite,grassland,manual,87.47690648111441,2.37972605225412,8,0,0.0
21.33248110183855,90.99277815198134,1244,2.609927487137224,1164.5295812717875,123,10.13332187503115,48.00296209016103,0.19822646383747827,0.0853928273076129,0.3441049243099814,alluvium,cropland,down_the_hole,100.4061598466748,8.94204220220457,10,0,0.0
22.113786393313838,84.75020761055356,1183,1.0132939963056227,991.9049600524277,103,7.133577360264727,6.288403722604377,0.5111567456202403,0.4029196893044054,0.6384828608282391,red,forest,down_the_hole,131.21728440245792,8.39396179012553,8,1,126.64764204534703
19.54360749568084,86.40289010895881,1043,3.9740775804621604,937.022354949569,114,0.7669423163618969,13.987772605005645,0.24068182295386772,0.09199145631034217,0.3812806135797592,laterite,cropland,manual,143.3408292748832,12.073214423314344,10,1,89.2042329654276
8.68631642209057,91.13951062886093,856,2.668506920937443,679.732915834677,96,0.9706241970663765,15.903977287435147,0.6530518888742923,0.5143586492425751,0.7265049760728197,red,forest,rotary,91.59931867596562,7.098420601189796,12,0,0.0
10.91306852881922,79.48314370721118,1083,0.03842690211230881,721.9448090877372,137,3.8131988802628785,23.633052159551738,0.6485920921326827,0.5575077743845916,0.7183501865677303,alluvium,grassland,rotary,68.13165719255576,10.512882469645405,10,0,0.0
8.848588013541825,94.53761198380425,1275,6.95749061045253,1196.6836550443327,113,11.715059485312585,15.472860884152409,0.17882500432751827,0.09166642023626477,0.22947381270557093,red,forest,manual,152.65051205889958,8.864717872795385,6,0,0.0
25.18308110412207,83.45783715013806,1989,2.366620221639746,1259.0838514264947,113,2.183137556093396,27.110709062095335,0.7384451170134725,0.658759913585474,0.8591295527563824,laterite,forest,down_the_hole,147.0247497043161,8.724740691190645,12,0,0.0
16.487611489060818,72.58068986222509,1330,6.089150082920783,840.4723909219865,146,2.2073442688904166,44.26094854663425,0.23624075304225725,0.1710000610384691,0.3799874718236317,alluvium,grassland,manual,138.7755933154474,7.6935188038231885,6,0,0.0
21.731408661446977,88.18107442689526,1335,6.430003891406519,911.5006868133186,109,9.582288160640545,37.04285396341268,0.5290841391125523,0.4652757734523514,0.5977776736167199,alluvium,cropland,down_the_hole,135.01102352754944,10.900857449252278,12,0,0.0
32.504294796004515,91.00457916270938,742,1.7661812672565453,673.8464062515585,139,5.584721615787127,31.098289124079997,0.7899435340613928,0.7267151632604323,0.9036378916040807,alluvium,urban,rotary,104.10877194995032,9.516941943230549,10,0,0.0
14.730890187019623,77.18608863495828,479,2.125757211123518,1193.1892113168612,127,8.159000081896224,9.005143009220584,0.7176775743364547,0.6562660986177768,0.8423235502586325,black,urban,down_the_hole,112.89559516337253,7.127633686018173,12,1,97.01001024763706
19.080338921962003,92.85819845296383,1580,1.6123014465589702,1066.3542059229446,115,2.818701379472106,36.2296448775174,0.7695947499928183,0.6955435457522646,0.912356173507624,laterite,forest,rotary,123.03381600145659,10.395594813492238,8,0,0.0
28.399880740662315,94.27815438820723,1139,1.790440439512333,1385.3043591159374,82,4.695092456812842,12.488642793992295,0.33981913985268364,0.259152276821372,0.4545051622544058,black,forest,manual,86.28325938342623,10.91905140494045,10,1,65.96047861289743
14.177550468273807,76.03023013395647,855,6.765592277641323,680.4192307050653,62,8.946895586564734,40.386532368276406,0.17390294955362437,0.02774505244973277,0.3209323228284996,alluvium,grassland,down_the_hole,135.33812718539914,14.58321716999828,8,1,74.98496605037785
10.07845756537741,96.52212270874143,1746,4.655545638947682,805.4980252454457,66,4.5654773697926005,16.252554132956895,0.23184281130261508,0.12399548620242651,0.3163101254038698,black,cropland,rotary,124.76850563898714,8.256520704054287,8,1,46.350443864484824
15.823289228671737,72.080634313414,1652,0.4058296337751702,957.8614806313931,97,8.36915959257939,23.76719277444054,0.45034642655362966,0.3015868491023016,0.5353392799307705,red,urban,down_the_hole,114.5845843905885,8.836970976562537,8,0,0.0
12.352974755858119,73.85845438367221,661,2.8271941045913116,1061.6223844314427,148,6.1618019013035905,20.771159104306754,0.6552607747913255,0.5680140800087582,0.75956202579276,black,urban,rotary,156.50031831516634,6.126401400486897,8,1,202.11426311425456
33.101836613249475,73.34252033790276,1662,16.495167674031492,846.0830906130919,76,1.8811127647432437,43.646626160368555,0.2051075509287127,0.10934488766976859,0.29345773904030337,sandy,grassland,rotary,115.95813115868677,8.657451458569131,6,1,74.25273690435901
29.819250248239257,93.92570159022824,84,2.715686679937345,681.7597273865749,45,4.951048362961932,10.694500642103366,0.56181207258253,0.47935420666600204,0.6119546454112832,alluvium,grassland,manual,146.38506272653188,6.818830547845636,10,0,0.0
25.101901425781435,86.97448401742389,606,4.623538690231689,1120.351882230893,104,7.9441519768251005,30.45401970731549,0.3265043228276583,0.25821555773800303,0.449681525336357,alluvium,urban,manual,72.45264192877998,13.312131808145642,8,0,0.0
31.529435935068378,72.41102421344591,1735,4.396811167228114,1080.2838406363953,45,7.008248573560655,11.3927724249378,0.33884145067450744,0.2745249798967495,0.4640131548223558,laterite,cropland,down_the_hole,153.60839122852929,11.542588174665596,6,1,89.5082375851767
29.69914607627609,80.76937913268212,540,1.2938146103704518,670.9314748590688,89,4.879241304737516,36.7158126259484,0.5633424111105485,0.4188344913297653,0.6880398715792255,red,cropland,rotary,144.16709928793318,6.769756407640557,12,0,0.0
